a,0.028088291724053593
na,0.0378085156157119
právo,0.06777292011544253
má,0.06577959893557657
nebo,0.06577959893557657
každý,0.05979963539597869
v,0.03625727524685895
článek,0.05581299303624679
n',0.0
',0.0
k,0.023290022587754648
být,0.029899817697989346
se,0.008350778728735552
2,0.0003956291646482347
1,0.0003673699386019322
jeho,0.025913175338257436
i,0.007157810338916187
práv,0.021926532978525523
aby,0.021926532978525523
práva,0.021926532978525523
že,0.01993321179865957
nesmí,0.01993321179865957
je,0.017939890618793607
s,0.010008136486511972
ve,0.015946569438927652
x0c',0.0
mají,0.015946569438927652
ochranu,0.015946569438927652
své,0.015946569438927652
za,0.010868677207618837
proti,0.013953248259061697
sociální,0.013953248259061697
společnosti,0.013953248259061697
nikdo,0.013953248259061697
vzdělání,0.013953248259061697
pro,0.007769416124326917
deklaraci,0.011959927079195739
jsou,0.011959927079195739
do,0.007769416124326917
která,0.011959927079195739
by,0.009316009035101859
byla,0.009966605899329784
spojených,0.009966605899329784
národů,0.009966605899329784
svou,0.009966605899329784
svobod,0.009966605899329784
všechny,0.009966605899329784
bez,0.009966605899329784
z,0.006474513436939098
svobodu,0.009966605899329784
to,0.005560075825839984
které,0.009966605899329784
lidských,0.007973284719463826
důstojnosti,0.007973284719463826
lidské,0.007973284719463826
bylo,0.007973284719463826
mezi,0.007973284719463826
základní,0.007973284719463826
jakéhokoli,0.007973284719463826
země,0.007973284719463826
o,0.002685448631276068
3,0.0001130369041852099
mu,0.007973284719463826
státu,0.007973284719463826
při,0.007973284719463826
nárok,0.007973284719463826
rodiny,0.0059799635395978695
svobody,0.0059799635395978695
zákonem,0.0059799635395978695
národy,0.0059799635395978695
víru,0.0059799635395978695
osobnosti,0.0059799635395978695
uznávání,0.0059799635395978695
zachovávání,0.0059799635395978695
stejné,0.0059799635395978695
tuto,0.0046580045175509295
území,0.0059799635395978695
všichni,0.0059799635395978695
rozlišování,0.0059799635395978695
zejména,0.0059799635395978695
podle,0.0059799635395978695
ať,0.0059799635395978695
si,0.002014086473457051
stejnou,0.0059799635395978695
svévolně,0.0059799635395978695
byl,0.0059799635395978695
byly,0.0059799635395978695
svobodně,0.0059799635395978695
toto,0.0059799635395978695
státní,0.0059799635395978695
náboženství,0.0059799635395978695
jakož,0.0059799635395978695
jinými,0.0059799635395978695
prostředky,0.0059799635395978695
rozvoji,0.0059799635395978695
práci,0.0059799635395978695
této,0.0059799635395978695
toho,0.003986642359731913
rovných,0.003986642359731913
základem,0.003986642359731913
míru,0.003986642359731913
činům,0.003986642359731913
svědomí,0.003986642359731913
kterém,0.003986642359731913
lidé,0.003986642359731913
svobodě,0.003986642359731913
projevu,0.003986642359731913
cíl,0.003986642359731913
lidu,0.003986642359731913
nutné,0.003986642359731913
lidská,0.003986642359731913
človĕk,0.003986642359731913
podporovat,0.003986642359731913
životní,0.003986642359731913
podmínky,0.003986642359731913
státy,0.003986642359731913
zajistit,0.003986642359731913
organizací,0.003986642359731913
všeobecné,0.003986642359731913
základních,0.003986642359731913
těchto,0.003986642359731913
tím,0.003986642359731913
účelem,0.003986642359731913
vyučováním,0.003986642359731913
právům,0.003986642359731913
svobodám,0.003986642359731913
jejich,0.003986642359731913
jak,0.003986642359731913
lidem,0.003986642359731913
tak,0.003986642359731913
pod,0.003986642359731913
'článek,0.003986642359731913
sobě,0.003986642359731913
spolu,0.003986642359731913
stanovené,0.003986642359731913
politického,0.003986642359731913
jiného,0.003986642359731913
majetku,0.003986642359731913
postavení,0.003986642359731913
mezinárodního,0.003986642359731913
jde,0.003986642359731913
zemi,0.003986642359731913
omezení,0.003986642359731913
4,5.651845209260495e-05
držen,0.003986642359731913
otroctví,0.003986642359731913
osobnost,0.003986642359731913
před,0.003986642359731913
jakékoli,0.003986642359731913
diskriminaci,0.003986642359731913
každému,0.003986642359731913
veřejně,0.003986642359731913
postupem,0.003986642359731913
čin,0.003986642359731913
dobe,0.003986642359731913
kdy,0.003986642359731913
života,0.003986642359731913
ani,0.0031053363450339534
útokům,0.003986642359731913
takovým,0.003986642359731913
volně,0.003986642359731913
volit,0.003986642359731913
rozporu,0.003986642359731913
cíli,0.003986642359731913
zásadami,0.003986642359731913
příslušnost,0.003986642359731913
zbaven,0.003986642359731913
změnit,0.003986642359731913
jen,0.003986642359731913
'3,0.0017084993600776793
sám,0.003986642359731913
zahrnuje,0.003986642359731913
přesvědčení,0.003986642359731913
budiž,0.003986642359731913
jako,0.003986642359731913
mezinárodní,0.003986642359731913
nezbytná,0.003986642359731913
nezaměstnanosti,0.003986642359731913
ochrany,0.003986642359731913
svých,0.003986642359731913
zájmů,0.003986642359731913
zdraví,0.003986642359731913
blahobyt,0.003986642359731913
péči,0.003986642359731913
ostatních,0.003986642359731913
děti,0.003986642359731913
přístupné,0.003986642359731913
všemi,0.003986642359731913
plně,0.003986642359731913
'všeobecná,0.0019933211798659565
deklarace,0.0019933211798659565
'úvod,0.0019933211798659565
u,0.0009701565820057528
vědomí,0.0019933211798659565
uznání,0.0019933211798659565
přirozené,0.0019933211798659565
nezcizitelných,0.0019933211798659565
členů,0.0019933211798659565
spravedlnosti,0.0019933211798659565
světě,0.0019933211798659565
zneuznání,0.0019933211798659565
pohrdání,0.0019933211798659565
jimi,0.0019933211798659565
vedlo,0.0019933211798659565
barbarským,0.0019933211798659565
urážejícím,0.0019933211798659565
lidstva,0.0019933211798659565
vybudování,0.0019933211798659565
světa,0.0019933211798659565
zbavení,0.0019933211798659565
strachu,0.0019933211798659565
nouze,0.0019933211798659565
budou,0.0019933211798659565
těšiti,0.0019933211798659565
přesvĕdčení,0.0019933211798659565
prohlášeno,0.0019933211798659565
nejvyšší,0.0019933211798659565
chránena,0.0019933211798659565
nemá,0.0019933211798659565
li,0.0015526681725169767
donucen,0.0019933211798659565
uchylovat,0.0019933211798659565
když,0.0019933211798659565
vše,0.0019933211798659565
ostatní,0.0019933211798659565
selhalo,0.0019933211798659565
odboji,0.0019933211798659565
tyranii,0.0019933211798659565
útlaku,0.0019933211798659565
rozvoj,0.0019933211798659565
přátelských,0.0019933211798659565
vztahu,0.0019933211798659565
lid,0.0012949026873878195
zdůraznil,0.0019933211798659565
chartě,0.0019933211798659565
znovu,0.0019933211798659565
důstojnost,0.0019933211798659565
hodnotu,0.0019933211798659565
rovná,0.0019933211798659565
mužů,0.0019933211798659565
žen,0.0019933211798659565
rozhodl,0.0019933211798659565
pokrok,0.0019933211798659565
vytvořit,0.0019933211798659565
lepší,0.0019933211798659565
větší,0.0019933211798659565
členské,0.0019933211798659565
převzaly,0.0019933211798659565
závazek,0.0019933211798659565
spolupráci,0.0019933211798659565
chápání,0.0019933211798659565
nesmírný,0.0019933211798659565
význam,0.0019933211798659565
dokonalé,0.0019933211798659565
splnění,0.0019933211798659565
tohoto,0.0019933211798659565
závazku,0.0019933211798659565
valné,0.0019933211798659565
shromáždění,0.0019933211798659565
vyhlašuje,0.0019933211798659565
všeobecnou,0.0019933211798659565
jakožto,0.0019933211798659565
společný,0.0019933211798659565
jednotlivec,0.0019933211798659565
orgán,0.0019933211798659565
maje,0.0019933211798659565
stále,0.0019933211798659565
mysli,0.0019933211798659565
snažil,0.0019933211798659565
výchovou,0.0019933211798659565
rozšířit,0.0019933211798659565
úctu,0.0019933211798659565
těmto,0.0019933211798659565
azajistit,0.0019933211798659565
postupnými,0.0019933211798659565
opatřeními,0.0019933211798659565
vnitrostátními,0.0019933211798659565
mezinárodními,0.0019933211798659565
účinné,0.0019933211798659565
členských,0.0019933211798659565
států,0.0019933211798659565
samých,0.0019933211798659565
jež,0.0019933211798659565
pravomocí,0.0019933211798659565
rodí,0.0019933211798659565
svobodní,0.0019933211798659565
rovní,0.0019933211798659565
co,0.0015526681725169767
nadáni,0.0019933211798659565
rozumem,0.0019933211798659565
svědomím,0.0019933211798659565
jednat,0.0019933211798659565
duchu,0.0019933211798659565
bratrství,0.0019933211798659565
všechna,0.0019933211798659565
touto,0.0019933211798659565
deklarací,0.0019933211798659565
rasy,0.0019933211798659565
barvy,0.0019933211798659565
pohlaví,0.0019933211798659565
jazyka,0.0019933211798659565
nábozenství,0.0019933211798659565
smýšlení,0.0019933211798659565
národnostního,0.0019933211798659565
sociálního,0.0019933211798659565
původu,0.0019933211798659565
rodu,0.0019933211798659565
žádný,0.0019933211798659565
rozdíl,0.0019933211798659565
nebude,0.0019933211798659565
dále,0.0019933211798659565
činěn,0.0019933211798659565
důvodu,0.0019933211798659565
právního,0.0019933211798659565
nimž,0.0019933211798659565
určitá,0.0019933211798659565
osoba,0.0019933211798659565
přísluší,0.0019933211798659565
nezávislé,0.0019933211798659565
poručenstvím,0.0019933211798659565
nesamosprávné,0.0019933211798659565
podrobené,0.0019933211798659565
jakémukoli,0.0019933211798659565
jinému,0.0019933211798659565
suverenity,0.0019933211798659565
život,0.0019933211798659565
osobní,0.0019933211798659565
bezpečnost,0.0019933211798659565
nevolnictví,0.0019933211798659565
formy,0.0019933211798659565
obchodu,0.0019933211798659565
otroky,0.0019933211798659565
zakázány,0.0019933211798659565
5,8.885056730779315e-05
mučen,0.0019933211798659565
podrobován,0.0019933211798659565
krutému,0.0019933211798659565
nelidskému,0.0019933211798659565
ponižujícímu,0.0019933211798659565
zacházení,0.0019933211798659565
trestu,0.0019933211798659565
6,8.885056730779315e-05
všude,0.0019933211798659565
uznávána,0.0019933211798659565
právní,0.0019933211798659565
7,8.885056730779315e-05
rovni,0.0019933211798659565
zákona,0.0019933211798659565
porušuje,0.0019933211798659565
podněcování,0.0019933211798659565
takové,0.0019933211798659565
8,8.885056730779315e-05
příslušné,0.0019933211798659565
vnitrostátní,0.0019933211798659565
soudy,0.0019933211798659565
poskytly,0.0019933211798659565
účinnou,0.0019933211798659565
porušujícím,0.0019933211798659565
přiznána,0.0019933211798659565
ústavou,0.0019933211798659565
9,8.885056730779315e-05
zatčen,0.0019933211798659565
vazbě,0.0019933211798659565
vyhoštěn,0.0019933211798659565
vyhnanství,0.0019933211798659565
10,5.783329828717533e-05
úplně,0.0019933211798659565
spravedlivě,0.0019933211798659565
vyslechnut,0.0019933211798659565
nezávislým,0.0019933211798659565
nestranným,0.0019933211798659565
soudem,0.0019933211798659565
který,0.0019933211798659565
rozhoduje,0.0019933211798659565
buď,0.0019933211798659565
právech,0.0019933211798659565
povinnostech,0.0019933211798659565
jakémkoli,0.0019933211798659565
trestním,0.0019933211798659565
obvinění,0.0019933211798659565
vzneseném,0.0019933211798659565
němu,0.0019933211798659565
11,8.885056730779315e-05
kdo,0.0019933211798659565
obviněn,0.0019933211798659565
trestného,0.0019933211798659565
činu,0.0019933211798659565
považuje,0.0019933211798659565
nevinného,0.0019933211798659565
dokud,0.0019933211798659565
není,0.0019933211798659565
zákonným,0.0019933211798659565
prokázána,0.0019933211798659565
vina,0.0019933211798659565
veřejném,0.0019933211798659565
řízení,0.0019933211798659565
němž,0.0019933211798659565
zajištěny,0.0019933211798659565
veškeré,0.0019933211798659565
možnosti,0.0019933211798659565
obhajoby,0.0019933211798659565
odsouzen,0.0019933211798659565
opomenutí,0.0019933211798659565
spáchány,0.0019933211798659565
nebyly,0.0019933211798659565
trestné,0.0019933211798659565
státního,0.0019933211798659565
rovnez,0.0019933211798659565
ulozen,0.0019933211798659565
trest,0.0019933211798659565
tezší,0.0019933211798659565
nez,0.0019933211798659565
jakého,0.0019933211798659565
lze,0.0019933211798659565
pouzít,0.0019933211798659565
trestný,0.0019933211798659565
spáchán,0.0019933211798659565
12,5.783329828717533e-05
'nikdo,0.0019933211798659565
vystaven,0.0019933211798659565
svévolnému,0.0019933211798659565
zasahování,0.0019933211798659565
soukromého,0.0019933211798659565
domova,0.0019933211798659565
korespondence,0.0019933211798659565
čest,0.0019933211798659565
pověst,0.0019933211798659565
zákonnou,0.0019933211798659565
zásahům,0.0019933211798659565
13,8.885056730779315e-05
pohybovat,0.0019933211798659565
bydliště,0.0019933211798659565
uvnitř,0.0019933211798659565
určitého,0.0019933211798659565
opustit,0.0019933211798659565
kteroukoli,0.0019933211798659565
vlastní,0.0019933211798659565
vrátit,0.0019933211798659565
14,8.885056730779315e-05
vyhledat,0.0019933211798659565
pronásledováním,0.0019933211798659565
útocištĕ,0.0019933211798659565
jiných,0.0019933211798659565
zemích,0.0019933211798659565
požívat,0.0019933211798659565
tam,0.0012949026873878195
azylu,0.0019933211798659565
nelze,0.0019933211798659565
uplatnit,0.0019933211798659565
prípadě,0.0019933211798659565
stíhání,0.0019933211798659565
skutečně,0.0019933211798659565
odůvodneného,0.0019933211798659565
nepolitickými,0.0019933211798659565
zločiny,0.0019933211798659565
činy,0.0019933211798659565
15,8.885056730779315e-05
příslušnosti,0.0019933211798659565
16,8.885056730779315e-05
muži,0.0019933211798659565
ženy,0.0019933211798659565
jakmile,0.0019933211798659565
dosáhnou,0.0019933211798659565
plnoletosti,0.0019933211798659565
důvodů,0.0019933211798659565
příslušnoti,0.0019933211798659565
rasové,0.0019933211798659565
národnostní,0.0019933211798659565
náboženské,0.0019933211798659565
uzavřít,0.0019933211798659565
sňatek,0.0019933211798659565
založit,0.0019933211798659565
rodinu,0.0019933211798659565
pokud,0.0019933211798659565
manzelství,0.0019933211798659565
trvání,0.0019933211798659565
rozvázání,0.0019933211798659565
stejná,0.0019933211798659565
sňatky,0.0019933211798659565
mohou,0.0019933211798659565
uzavřeny,0.0019933211798659565
svobodným,0.0019933211798659565
plným,0.0019933211798659565
souhlasem,0.0019933211798659565
nastávajících,0.0019933211798659565
manželů,0.0019933211798659565
rodina,0.0019933211798659565
přirozenou,0.0019933211798659565
jednotkou,0.0019933211798659565
strany,0.0019933211798659565
17,8.885056730779315e-05
vlastnit,0.0019933211798659565
majetek,0.0019933211798659565
sjinými,0.0019933211798659565
svého,0.0019933211798659565
18,0.00015583118756070242
myšlení,0.0019933211798659565
volnost,0.0019933211798659565
projevovat,0.0019933211798659565
společně,0.0019933211798659565
soukromě,0.0019933211798659565
prováděním,0.0019933211798659565
náboženských,0.0019933211798659565
úkonů,0.0019933211798659565
bohoslužbou,0.0019933211798659565
zachováváním,0.0019933211798659565
obřadů,0.0019933211798659565
19,8.885056730779315e-05
nepřipouští,0.0019933211798659565
někdo,0.0019933211798659565
trpěl,0.0019933211798659565
újmu,0.0019933211798659565
vyhledávat,0.0019933211798659565
príjímat,0.0019933211798659565
rozšiřovat,0.0019933211798659565
informace,0.0019933211798659565
myšlenky,0.0019933211798659565
jakýmikoli,0.0019933211798659565
ohledu,0.0019933211798659565
